Tweets,nbr_retweet,nbr_favorite,datetime,nbr_reply,is_reply,is_retweet,user_id
الحجرالمنزلي خلكبالبيت فعاليات,0,0,3/18/2020 23:48,0,FALSE,FALSE,1.01278E+18
علاج الكورونا الوعي واتباع الارشادات يوم ل الحجرالمنزلي اقصى يتمناه منك بلدك واهلك,1,1,3/18/2020 23:48,0,FALSE,FALSE,620391756
اللهم إني أتوب مقامي كبائر ذنوبي وصغائرها وبواطن سيئاتي وظواهرها وسوالف زلاّتي وحوادثها كورونا الحجرالمنزلي ياربارفععناالبلاء استغفراللهالعظيموآتوبإليه استغفروااللهلرفعالبلاء,0,0,3/18/2020 23:48,0,FALSE,FALSE,7.3635E+17
اسعد الايام الحجرالمنزلي بينت المودة والرحمة والفة والمحبة الاسرة,0,0,3/18/2020 23:47,0,FALSE,FALSE,9.09222E+17
الحجرالمنزلي اكتشفت اني اقدر اجلخ اكثر مره باليوم,0,0,3/18/2020 23:47,1,FALSE,FALSE,1.19799E+18
حاليا افكر ابدأ الف كتاب جديد المهم اطلع هالفتره ازمة الحجر المنزلي بفايده مشكلتي هالكتاب مابغاه يذكرني بذكريات قديمه او حزينه وشيء بالماضي ماحب اقراه الحجرالمنزلي,0,1,3/18/2020 23:47,0,FALSE,FALSE,3239913438
الحجرالمنزلي غداً صيام يوم الخميس صُوموا تستطيعوا ذگروغيركم لتنالوا الاجر شهر رجب الاشهر الحُرم تُضاعف الطاعه وتُعظم المعصية اذكروني بدعوه قبل الافطار لاتنسوا غداً صيام يوم الخميس ذكرواغيركم ارسلها لغيركم,1,1,3/18/2020 23:47,0,FALSE,FALSE,9.18103E+17
طلعوني البيت ياجماعه الحجرالمنزلي,0,0,3/18/2020 23:45,7,FALSE,FALSE,1.19528E+18
الحجرالمنزلي ودك بالحجر تقعد سلطان وابو بجاد ومنصور,0,0,3/18/2020 23:45,0,FALSE,FALSE,855364692
شكراً ابطالالصحة متجرهانز هانزمعك الحجرالمنزلي كروناالسعودية,0,0,3/18/2020 23:45,0,FALSE,FALSE,1.17572E+18
الحجرالمنزلي بثوث عبودي بآد الشي الوحيد الي يضحكني هالأيام,0,0,3/18/2020 23:45,0,FALSE,FALSE,344195594
استخدم رمز ترويجي هنقرستيشن استمتع برصيد ريال الطلب لاول مرة التوصيل المجاني رمز كوبون صفر رمز ترويجي دعواتكملمشعلبالشفاء الغااختباراتالنهاييه الدمامالان الحجرالمنزلي خليكبالبيت الجبيلالصناعيه وشطبختاليوم زفافمها حظرتجول,0,0,3/18/2020 23:45,0,FALSE,FALSE,1.23025E+18
كورونا الحجرالمنزلي اللهم ارفع عنّا البلاءوادفع الوباءوانزل رحمتك ولطفك العباد يارب العالمين,1,0,3/18/2020 23:44,0,FALSE,FALSE,1628725608
الحجرالمنزلي,1,1,3/18/2020 23:43,1,FALSE,FALSE,541082253
الحجرالمنزلي,0,0,3/18/2020 23:43,0,FALSE,FALSE,3280472538
الحجرالمنزلي القطاعالخاص علقوا ووقفوا الكل,1,5,3/18/2020 23:43,0,FALSE,FALSE,542667817
حلا سهل وسريع ب ريال الحجرالمنزلي وشطبختاليوم,1,11,3/18/2020 23:43,0,FALSE,FALSE,7.47901E+17
الحجرالمنزلي,0,0,3/18/2020 23:40,0,FALSE,FALSE,1.2396E+18
الحجرالمنزلي كلُّ مُرّ سيمُرُّ,0,1,3/18/2020 23:40,0,FALSE,FALSE,1.23823E+18
الحجرالمنزلي,0,0,3/18/2020 23:40,0,FALSE,FALSE,3309024486
صامدون الحجرالمنزلي,0,0,3/18/2020 23:39,0,FALSE,FALSE,334893096
اكتشفت ان حياتي كلها عبارة حجر صحي الحجرالمنزلي,0,3,3/18/2020 23:38,1,FALSE,FALSE,1407438360
الحجرالمنزلي الناس رجعت تلعب الحجر المنزلي وبعد حظرالتجوال,0,0,3/18/2020 23:37,0,FALSE,FALSE,2855181337
أشكر الحجرالمنزلي الي خلاني اشوف اللقاء الجميل صْدَق سماك ملكالفن,0,0,3/18/2020 23:37,0,FALSE,FALSE,8.49922E+17
الحجرالمنزلي سناباتزيتونه شوز اديداس ييزي هاي كوالتي طبق الاصل ريال بليز دعمكم,0,0,3/18/2020 23:37,0,TRUE,FALSE,1.22712E+18
بقيت العمل أجلك فابقَ البيت أجلي الحجرالمنزلي السعودية,2,1,3/18/2020 23:36,0,FALSE,FALSE,397332134
الحجرالمنزلي خلكبالبيت ندداااااااء نصيحه قلبي لكل يقراء تستهينو بالطقطقه بهذاء الوباء وانصح نفسسي قبل انصحكمجند جنود ربي وقوة ربي فالسخريه والطقطقه يعني اننا نهتم زلنا نمششيء بعمانا نصصيحه خلونا نبطل,9,13,3/18/2020 23:36,3,FALSE,FALSE,9.87683E+17
ياجماعة اشتريت ثلاث علب معقمات وقلفز ب ريال مررررره كثير الليمون غلوا سعره علشان يقوي المناعة شوفوا حل لإرتفاع أسعار المعقمات والكمامات مفروض تكون مجانية لانها اهم الأمور الوقائية الكمامات الحجرالمنزلي وزارةالصحةالسعودية,0,0,3/18/2020 23:36,0,FALSE,FALSE,1388310696
الحجرالمنزلي,0,2,3/18/2020 23:33,0,FALSE,FALSE,1.22865E+18
تحذيرات مكوث الأزواج معًا ساعة طوال أسبوعين مؤشر خطير لزيادة الخلافات الزوجية المأذونين والمحاكم استعدوا للعمل بكامل طاقاتكم فور الإعلان انتهاء الحجرالمنزلي كورونا كوفيد,0,2,3/18/2020 23:33,2,FALSE,FALSE,9.85303E+17
فيروسكورونا ابلغ الجهات تجمعات كبيره اكثر عائله تضامنمعالدوله الحجرالمنزلي الحجرالمنزليواجبوطني,0,0,3/18/2020 23:32,0,FALSE,FALSE,369166940
انا يوم يالسة ازيد كيلو الحجرالمنزلي,0,0,3/18/2020 23:32,0,FALSE,FALSE,204860850
إنها و الله لأيام ثِقال و رحمة الله رافعه لكل ثِقَّلْ الدمامالان الحجرالمنزلي خاطفةالدمام كروناالسعودية,0,0,3/18/2020 23:31,0,FALSE,FALSE,2891450666
الحجرالمنزلي وصلت لمرحله دقيت شفتها ببندة زعلت اقولها ليه م اخذتيني الله ياخذ الكورونا الي حتخلي مول العرب بندة والردسي مانويل,0,1,3/18/2020 23:31,1,FALSE,FALSE,1.07314E+18
نتمنى ان تنشر هيئةالإعاقة خط ساخن ورقم واتساب ل ذويالإعاقة واسرهم للتواصل وقت الحاجة فالبعض يتواصل معنا عالخاص ونريد اعلامه بطريقة سريعة يتواصل الهيئه كرونا اصدقاءالمعاقين الحجرالمنزلي الكويت حظرالتجول خليكبالبيت مجلسالأمة كروناالسعودية,0,0,3/18/2020 23:31,1,FALSE,FALSE,309815120
إلتزم لِتسلم انت تُحب إلتزم أجل تعيش و يعيش الوطن بسلام إلتزم لتعود الحياة جميلة كانت اسبوعين فقط انتشار انحسار علينا واجب وطني ديني المكوث بالمنزل واتباع تعليمات وزارة الصحة وزارةالصحة ⁧الحجرالمنزلي ⁩ كورونا خليكفيالبيت,2,4,3/18/2020 23:30,0,FALSE,FALSE,3285898868
الحجرالمنزلي,0,0,3/18/2020 23:30,1,FALSE,FALSE,2464228326
ّ الحجرالمنزلي عمانتواجهكرونا ّ,0,4,3/18/2020 23:29,1,FALSE,FALSE,3107212680
نساعدكم بكتابة بحوث تلخيصات او تقارير او خرائط ذهنيه كلهم ع الصفحه بريال حياكم واحنا بخدمتكم بحث بحوث سيرهذاتيه كورونا التعليمالإلكتروني الرياضالان ملخص خدمات سيفي الحجرالمنزلي واجب البلاكبوورد تقارير اوراقعمل تكاليف,0,0,3/18/2020 23:29,0,FALSE,FALSE,1.22362E+18
الحجرالمنزلي اتوقع انا الوحيدة اللي مافرقت معها لاني نادر اطلع البيت,0,2,3/18/2020 23:29,0,FALSE,FALSE,808126526
سناباتزيتونه الحجرالمنزلي اعلامزميرة الدوريمعوليد توبو الكذب والتضليل اعلام النصر فكونا شركم اول بطولة دوري ل النصر كانت موسم,10,12,3/18/2020 23:28,0,FALSE,FALSE,8.77302E+17
ياشيشتي فيج ذنب وخطية معاج احس اني الناس غايب الحجرالمنزلي انحكرنا,0,0,3/18/2020 23:28,1,FALSE,FALSE,1.21497E+18
الحجرالمنزلي الحجرالمنزليواجبوطني,0,0,3/18/2020 23:28,0,FALSE,FALSE,627440359
لازم تفرقون الحجر المنزلي والحجر الصحي يعني موب معقوله مافتحت سنابه اشوفهم بالحجر الصحي وهم ببيتهم يتابعوا نشاطهم اليومي الحجر الصحي اللي يكون انت مشتبه معك كورونا و حاجرينك ي فندق او مستشفى الحجرالمنزلي انت مافيك الا العافيه خايفين وقالوا انثبر ببيتكك,0,1,3/18/2020 23:27,0,FALSE,FALSE,1029213715
الألعاب الحماسية يمكن تنظيمها المنزل الحجرالصحي الحجرالمنزليواجبوطني الحجرالمنزلي كوروناالسعوديه,3,5,3/18/2020 23:27,1,FALSE,FALSE,250740166
الحجرالمنزلي اذا دخلت السناب الفتره,0,2,3/18/2020 23:27,0,FALSE,FALSE,1.2033E+18
فعاليات الحجرالمنزلي,0,3,3/18/2020 23:26,0,FALSE,FALSE,2264138806
خلكبالبيت الحجرالمنزلي اللي كانو يتمسحون ويتباركون الحمد لله نعمة التوحيد,0,0,3/18/2020 23:26,0,FALSE,FALSE,3289479066
الحجرالمنزلي البعض منا يشعر بالملل أشياء مفيدة ممكن تسويها أثناء فراغك وش أشياء مفيدة ممكن نسويها أثناء فترة الحجر,2,2,3/18/2020 23:26,0,FALSE,FALSE,700067412
الحجرالمنزلي دخلت قوقل ايرث وفريت العالم ضعت ماعرفت ارجع اللي يعرف الطريق يدلني,0,0,3/18/2020 23:25,0,FALSE,FALSE,1.10631E+18
الحجرالمنزلي,0,0,3/18/2020 23:25,0,FALSE,FALSE,7.1583E+17
والله نومة قوية وجامدة لدرجة نمت الصباح الى الليل بموت النوم فرحانه والمكيف باردددددد الحجرالمنزلي,0,1,3/18/2020 23:25,0,FALSE,FALSE,1.2277E+18
كوروناالجديد فيروسكورونا اقعدفيالبيت خلكفيالبيت الحجرالمنزلي,0,1,3/18/2020 23:25,1,FALSE,FALSE,1.23642E+18
اعتقد ان البعض سيكشتف طاقته الابداعية الحجرالمنزلي مبادرة مميزة اخوي خالد,0,0,3/18/2020 23:24,0,FALSE,FALSE,1.16863E+18
الحجرالمنزلي,4,9,3/18/2020 23:21,0,FALSE,FALSE,8.63429E+17
حسابي الجديد منو ينشر حسابي هاذة رابع حساب الحجرالمنزلي,0,0,3/18/2020 23:20,0,FALSE,FALSE,4211533701
الحجرالمنزلي أزمة و بتعدي باذن الله المشاعر عنه تتفجر محجر عيوني يفداه المنزلي هوبْ محجر,1,0,3/18/2020 23:20,0,FALSE,FALSE,9.80193E+17
الحجرالمنزلي,0,1,3/18/2020 23:19,0,FALSE,FALSE,373246510
الحجرالمنزلي إنها و الله لأيام ثِقال و رحمة الله رافعه لكل ثِقَّلْ,0,0,3/18/2020 23:19,0,FALSE,FALSE,8.75766E+17
يفتح الله للناس رحمة ممسك يمسك مرسل بعده العزيز الحكيم يارب ياواسع الرحمة طمأنينة تستقر القلب قراراً مكينًا ورحمةً تنعش أرواحنا ولطفًا يسقينا رضاگ سلسبيلاً الوتر الحجرالمنزلي الحجرالصحي كروناالسعودية,1,3,3/18/2020 23:18,0,FALSE,FALSE,541430454
فعالياتها بالحجر المنزلي الحجرالمنزلي,0,1,3/18/2020 23:18,0,FALSE,FALSE,4211533701
الحجرالمنزلي,0,1,3/18/2020 23:17,0,FALSE,FALSE,1.15397E+18
الحجرالمنزلي انا اقول عطوني قروبات لاين برامج جديده,0,0,3/18/2020 23:16,0,FALSE,FALSE,1.1465E+18
الحجرالمنزلي اللهُم بلغنا رمضان وقد رفعت عنا وعن بلادنا وبلاد المسلمين الوباء,0,0,3/18/2020 23:15,0,FALSE,FALSE,8.75766E+17
بالضبط احس قاعدين نعيش الأيام ايام زمان قبل م طلعات كثير زواراة الاهل او الصديقات الفرق بينهم ان الايام نت واللي قبل مافيها نت الحجرالمنزلي,0,0,3/18/2020 23:15,0,FALSE,FALSE,9.06433E+17
الدوله واجهزتها مشغوله شي مهم وهام وخطر قادم وانتم الغاالاختباراتالنهاييه ذاكروا تفرج ينفع فيكم طب مجتمع لعبوي همجي غوغائي مبالي الحجرالمنزلي تعبوا معاكم تسحبون باطفالكم البقالات والحدائق شابهها,0,0,3/18/2020 23:15,0,FALSE,FALSE,449059853
اليوم الثالث الحجرالمنزلي الحجزالمنزلي,0,1,3/18/2020 23:15,1,FALSE,FALSE,2347267858
الحجزالمنزلي تقضي وقتك الحجرالمنزلي,3,21,3/18/2020 23:15,0,FALSE,FALSE,1.21711E+18
منشن ابوطلال اكبر تجمع بالشرق الاوسط والتجمعات ممنوعه الحجرالمنزلي,0,0,3/18/2020 23:14,0,FALSE,FALSE,1.21505E+18
رجل الأعمال محيميد بن صالح ال شرمة بتبرع بأحد فنادق المجموعة تحت تصرف الشؤون الصحية بالمنطقة بكامل تجهيزاته وخدماته اي مقابل حاله تم إحتياجه وبصفته مالك مجموعة طب الحياة يعلن تسخير كافة التجهيزات الطبية والكوادر الصحية تحت تصرف وزارة الصحة الحجرالمنزلي,7,1,3/18/2020 23:14,2,FALSE,FALSE,978815389
